problem_id;pl;country;score
0;javascript;Korea, Republic of;00.00;3
0;javascript;Russia;00.00;1
0;javascript;Mongolia;00.00;2
0;javascript;Russian Federation;00.00;1
0;javascript;Egypt;00.00;2
0;javascript;Rwanda;00.00;1
0;javascript;Bulgaria;00.00;2
0;javascript;Turkey;00.00;1
0;javascript;Kenya;00.00;1
0;javascript;Vietnam;00.00;1
0;javascript;Sri Lanka;00.00;1
0;typescript;India;15.00;10
0;typescript;Canada;15.00;5
0;typescript;Austria;15.00;1
0;typescript;United States;15.00;21
0;typescript;Singapore;15.00;2
0;typescript;Netherlands;15.00;2
0;typescript;Nigeria;15.00;1
0;typescript;Colombia;15.00;3
0;typescript;Korea, Republic of;15.00;1
0;typescript;South Korea;15.00;1
0;typescript;Brazil;15.00;3
0;typescript;Egypt;15.00;3
0;typescript;Hong Kong;15.00;1
0;typescript;Viet Nam;15.00;3
0;typescript;Romania;15.00;2
0;typescript;Indonesia;15.00;3
0;typescript;United Kingdom;15.00;7
0;typescript;France;15.00;2
0;typescript;Russia;15.00;1
0;typescript;Italy;15.00;2
0;typescript;New Zealand;15.00;2
0;typescript;Poland;15.00;3
0;typescript;Russian Federation;15.00;4
0;typescript;South Africa;15.00;1
0;typescript;Greece;15.00;1
0;typescript;Armenia;15.00;1
0;typescript;Peru;15.00;1
0;typescript;Denmark;15.00;1
0;typescript;Germany;15.00;3
0;typescript;Australia;15.00;1
0;typescript;Portugal;15.00;1
0;typescript;Croatia;15.00;1
0;typescript;Georgia;15.00;1
0;typescript;Mexico;15.00;1
0;typescript;Chile;15.00;1
0;typescript;Vietnam;15.00;1
0;typescript;Bolivia;15.00;1
0;typescript;Latvia;15.00;1
0;lua;China;15.00;4
0;lua;United Kingdom;15.00;1
0;lua;Australia;15.00;1
0;lua;United States;15.00;7
0;lua;Hong Kong;15.00;1
0;lua;Thailand;15.00;1
0;lua;Mexico;15.00;1
0;lua;Russian Federation;15.00;1
0;lua;Brazil;15.00;1
0;lua;Poland;15.00;1
0;lua;China;00.00;3
0;lua;Russia;00.00;1
0;sbcl;United States;15.00;2
0;sbcl;China;15.00;1
0;sbcl;Czech Republic;15.00;1
0;sbcl;Japan;15.00;1
0;sbcl;Hungary;04.50;1
0;sbcl;United States;03.00;1
0;sbcl;Japan;03.00;1
0;erlang;Sweden;15.00;1
0;erlang;Vietnam;15.00;1
0;erlang;Netherlands;15.00;1
0;erlang;United States;15.00;1
0;erlang;Viet Nam;15.00;1
0;erlang;Malta;15.00;1
0;erlang;United States;04.50;2
0;erlang;Viet Nam;04.50;1
0;erlang;Netherlands;04.50;1
0;erlang;Russia;04.50;1
0;erlang;United Kingdom;04.50;2
0;erlang;Brazil;04.50;1
0;go;United States;15.00;63
0;go;United Kingdom;15.00;4
0;go;Brazil;15.00;8
0;go;Ukraine;15.00;3
0;go;Japan;15.00;3
0;go;Russian Federation;15.00;13
0;go;Sweden;15.00;2
0;go;Slovakia;15.00;1
0;go;Poland;15.00;7
0;go;France;15.00;3
0;go;Canada;15.00;9
0;go;Null;15.00;2
0;go;Singapore;15.00;1
0;go;Belgium;15.00;1
0;go;Nigeria;15.00;1
0;go;India;15.00;14
0;go;Spain;15.00;1
0;go;Germany;15.00;3
0;go;Netherlands;15.00;3
0;go;China;15.00;2
0;go;Taiwan;15.00;3
0;go;Iceland;15.00;2
0;go;Czech Republic;15.00;1
0;go;Australia;15.00;5
0;go;Denmark;15.00;2
0;go;Romania;15.00;2
0;go;Switzerland;15.00;2
0;go;Israel;15.00;1
0;go;Russia;15.00;5
0;go;Portugal;15.00;1
0;go;Colombia;15.00;4
0;go;South Korea;15.00;2
0;go;Norway;15.00;1
0;go;Kazakhstan;15.00;1
0;go;Indonesia;15.00;9
0;go;Turkey;15.00;3
0;go;Yemen;15.00;1
0;go;Ireland;15.00;1
0;go;Viet Nam;15.00;1
0;go;Hungary;15.00;2
0;go;Argentina;15.00;1
0;go;South Africa;15.00;1
0;go;Vietnam;15.00;1
0;go;Thailand;15.00;1
0;go;Greece;15.00;1
0;go;Guatemala;15.00;1
0;go;Mexico;15.00;1
0;d;United States;15.00;3
0;d;Canada;15.00;1
0;d;Germany;15.00;1
0;d;Australia;15.00;1
0;d;United States;00.00;1
0;ocaml;China;15.00;1
0;ocaml;United Kingdom;15.00;1
0;ocaml;Belgium;15.00;1
0;ocaml;Germany;15.00;1
0;ocaml;France;15.00;1
0;pascal;Austria;15.00;1
0;pascal;Russian Federation;04.50;1
0;pascal;Viet Nam;04.50;1
0;python3;Null;15.00;27
0;python3;France;15.00;36
0;python3;United States;15.00;603
0;python3;India;15.00;1551
0;python3;Israel;15.00;18
0;python3;Japan;15.00;18
0;python3;Russian Federation;15.00;22
0;python3;Canada;15.00;87
0;python3;Estonia;15.00;3
0;python3;Russia;15.00;17
0;python3;Singapore;15.00;41
0;python3;Spain;15.00;17
0;python3;Philippines;15.00;11
0;python3;United Kingdom;15.00;88
0;python3;Republic of Korea;15.00;8
0;python3;Poland;15.00;19
0;python3;Lithuania;15.00;3
0;python3;United Arab Emirates;15.00;5
0;python3;New Zealand;15.00;4
0;python3;Portugal;15.00;9
0;python3;Korea, Republic of;15.00;10
0;python3;Netherlands;15.00;16
0;python3;Australia;15.00;31
0;python3;Switzerland;15.00;8
0;python3;Sudan;15.00;3
0;python3;Mexico;15.00;21
0;python3;Germany;15.00;44
0;python3;Sweden;15.00;8
0;python3;Turkey;15.00;29
0;python3;Austria;15.00;3
0;python3;Egypt;15.00;27
0;python3;Argentina;15.00;10
0;python3;Romania;15.00;15
0;python3;China;15.00;5
0;python3;Vietnam;15.00;8
0;python3;Slovenia;15.00;1
0;python3;Macedonia;15.00;1
0;python3;Chile;15.00;6
0;python3;Hungary;15.00;4
0;python3;Brazil;15.00;44
0;python3;Ireland;15.00;10
0;python3;Belarus;15.00;4
0;python3;Viet Nam;15.00;22
0;python3;Pakistan;15.00;15
0;python3;Norway;15.00;3
0;python3;Indonesia;15.00;33
0;python3;Nigeria;15.00;10
0;python3;Ukraine;15.00;13
0;python3;Tunisia;15.00;6
0;python3;Taiwan;15.00;14
0;python3;Bulgaria;15.00;4
0;python3;Serbia;15.00;2
0;python3;Belgium;15.00;5
0;python3;Jamaica;15.00;1
0;python3;Algeria;15.00;3
0;python3;Kenya;15.00;6
0;python3;South Africa;15.00;10
0;python3;Colombia;15.00;10
0;python3;Hong Kong;15.00;11
0;python3;South Korea;15.00;12
0;python3;Greece;15.00;6
0;python3;Kazakhstan;15.00;6
0;python3;Uruguay;15.00;1
0;python3;Czech Republic;15.00;6
0;python3;Iran, Islamic Republic of;15.00;2
0;python3;Italy;15.00;16
0;python3;Denmark;15.00;3
0;python3;Albania;15.00;1
0;python3;Iran;15.00;2
0;python3;Thailand;15.00;4
0;python3;Panama;15.00;1
0;python3;Malaysia;15.00;4
0;python3;Bangladesh;15.00;15
0;python3;Croatia;15.00;1
0;python3;Nepal;15.00;6
0;python3;Slovakia;15.00;1
0;python3;Ghana;15.00;6
0;python3;Finland;15.00;1
0;python3;Azerbaijan;15.00;3
0;python3;Sri Lanka;15.00;10
0;python3;Senegal;15.00;1
0;python3;Puerto Rico;15.00;1
0;python3;Luxembourg;15.00;1
0;python3;Jordan;15.00;1
0;python3;Andorra;15.00;1
0;python3;Sierra Leone;15.00;1
0;python3;Morocco;15.00;6
0;python3;Dominican Republic;15.00;2
0;python3;Bolivia;15.00;1
0;python3;Venezuela;15.00;1
0;python3;Myanmar;15.00;1
0;python3;Armenia;15.00;2
0;python3;Peru;15.00;1
0;python3;Cyprus;15.00;1
0;python3;Uzbekistan;15.00;1
0;python3;Antarctica;15.00;1
0;python3;Czechia;15.00;1
0;python3;Turkmenistan;15.00;1
0;python3;Mauritius;15.00;1
0;python3;Hashemite Kingdom of Jordan;15.00;1
0;python3;Macau;15.00;1
0;python3;Tanzania;15.00;1
0;python3;Afghanistan;15.00;1
0;python3;India;03.00;63
0;python3;France;03.00;2
0;python3;United States;03.00;13
0;python3;Germany;03.00;1
0;python3;Russia;03.00;1
0;python3;Australia;03.00;2
0;python3;Mexico;03.00;1
0;python3;United Kingdom;03.00;2
0;python3;Brazil;03.00;1
0;python3;Malaysia;03.00;1
0;python3;Singapore;03.00;1
0;python3;Vietnam;03.00;2
0;python3;Bangladesh;03.00;1
0;python3;Ukraine;03.00;1
0;python3;Korea, Republic of;03.00;1
0;python3;China;03.00;1
0;python3;Canada;03.00;1
0;python3;Denmark;03.00;1
0;python3;Belarus;03.00;1
0;python3;Japan;03.00;1
0;python3;Poland;03.00;1
0;python3;Italy;03.00;1
0;python3;India;00.00;205
0;python3;Singapore;00.00;6
0;python3;United States;00.00;82
0;python3;Brazil;00.00;6
0;python3;United Kingdom;00.00;13
0;python3;Malaysia;00.00;2
0;python3;Germany;00.00;3
0;python3;Hungary;00.00;2
0;python3;Russian Federation;00.00;2
0;python3;Null;00.00;6
0;python3;Cambodia;00.00;1
0;python3;Switzerland;00.00;1
0;python3;Ireland;00.00;2
0;python3;France;00.00;5
0;python3;Nepal;00.00;2
0;python3;Vietnam;00.00;3
0;python3;Turkey;00.00;4
0;python3;Egypt;00.00;3
0;python3;Russia;00.00;1
0;python3;Viet Nam;00.00;2
0;python3;Indonesia;00.00;4
0;python3;Japan;00.00;3
0;python3;Pakistan;00.00;3
0;python3;Peru;00.00;1
0;python3;Thailand;00.00;2
0;python3;Republic of Korea;00.00;2
0;python3;Nigeria;00.00;2
0;python3;Bangladesh;00.00;1
0;python3;Algeria;00.00;2
0;python3;Canada;00.00;9
0;python3;Australia;00.00;3
0;python3;Mexico;00.00;1
0;python3;Hashemite Kingdom of Jordan;00.00;1
0;python3;Taiwan;00.00;1
0;python3;South Korea;00.00;1
0;python3;New Zealand;00.00;1
0;python3;Italy;00.00;1
0;python3;Morocco;00.00;2
0;python3;Lebanon;00.00;1
0;python3;Spain;00.00;2
0;python3;Belgium;00.00;1
0;python3;Tunisia;00.00;1
0;python3;Poland;00.00;2
0;python3;Oman;00.00;1
0;python3;Sri Lanka;00.00;1
0;groovy;Argentina;15.00;1
0;groovy;United States;15.00;6
0;groovy;Switzerland;15.00;1
0;groovy;Slovakia;15.00;1
0;groovy;United States;10.50;1
0;groovy;Poland;09.00;1
0;groovy;United States;06.00;1
0;groovy;Singapore;04.50;1
0;objectivec;Null;15.00;2
0;objectivec;China;15.00;4
0;objectivec;United Kingdom;15.00;3
0;objectivec;Germany;15.00;1
0;objectivec;India;15.00;6
0;objectivec;United States;15.00;11
0;objectivec;Italy;15.00;1
0;objectivec;Russia;15.00;3
0;objectivec;Egypt;15.00;4
0;objectivec;France;15.00;2
0;objectivec;Taiwan;15.00;1
0;objectivec;Australia;15.00;1
0;objectivec;Poland;15.00;1
0;objectivec;Brazil;15.00;1
0;objectivec;Bangladesh;15.00;1
0;objectivec;Thailand;15.00;1
0;objectivec;Pakistan;15.00;1
0;objectivec;Republic of Lithuania;15.00;1
0;objectivec;Republic of Korea;15.00;1
0;objectivec;Singapore;15.00;1
0;objectivec;Ireland;15.00;1
0;objectivec;Luxembourg;15.00;1
0;objectivec;Netherlands;15.00;1
0;objectivec;Ukraine;15.00;1
0;objectivec;Chile;15.00;1
0;objectivec;United States;12.00;2
0;objectivec;Israel;12.00;1
0;objectivec;Philippines;04.50;1
0;objectivec;United States;04.50;6
0;objectivec;India;04.50;2
0;objectivec;Mexico;04.50;2
0;objectivec;Indonesia;04.50;1
0;objectivec;China;04.50;2
0;objectivec;United Kingdom;04.50;1
0;objectivec;Taiwan;04.50;2
0;objectivec;South Korea;04.50;1
0;objectivec;Switzerland;04.50;1
0;objectivec;United States;00.00;4
0;objectivec;Hungary;00.00;1
0;objectivec;New Zealand;00.00;1
0;objectivec;India;00.00;2
0;objectivec;Spain;00.00;1
0;objectivec;Australia;00.00;1
0;objectivec;Mexico;00.00;1
0;objectivec;Brazil;00.00;1
0;fsharp;United States;15.00;4
0;fsharp;Netherlands;15.00;1
0;fsharp;Switzerland;15.00;1
0;fsharp;United Kingdom;15.00;1
0;fsharp;Japan;15.00;1
0;fsharp;Vietnam;15.00;1
0;fsharp;France;15.00;1
0;fsharp;United States;00.00;1
0;visualbasic;Argentina;15.00;1
0;visualbasic;Brazil;15.00;1
0;visualbasic;United States;15.00;1
0;visualbasic;United Kingdom;15.00;1
0;tcl;United States;15.00;1
0;java8;United States;15.00;423
0;java8;Germany;15.00;17
0;java8;India;15.00;1087
0;java8;Canada;15.00;52
0;java8;Hungary;15.00;14
0;java8;Russia;15.00;15
0;java8;Bulgaria;15.00;7
0;java8;Qatar;15.00;2
0;java8;Spain;15.00;8
0;java8;Sweden;15.00;9
0;java8;Austria;15.00;1
0;java8;Poland;15.00;25
0;java8;Australia;15.00;14
0;java8;France;15.00;13
0;java8;Czechia;15.00;3
0;java8;Egypt;15.00;9
0;java8;United Kingdom;15.00;33
0;java8;Republic of Korea;15.00;11
0;java8;Croatia;15.00;4
0;java8;Netherlands;15.00;10
0;java8;Japan;15.00;7
0;java8;South Africa;15.00;8
0;java8;Slovenia;15.00;1
0;java8;Switzerland;15.00;6
0;java8;Costa Rica;15.00;2
0;java8;Singapore;15.00;16
0;java8;Belgium;15.00;2
0;java8;Turkey;15.00;34
0;java8;Ukraine;15.00;14
0;java8;Norway;15.00;3
0;java8;Mexico;15.00;19
0;java8;Azerbaijan;15.00;15
0;java8;Brazil;15.00;28
0;java8;China;15.00;5
0;java8;Slovak Republic;15.00;1
0;java8;Georgia;15.00;3
0;java8;Uruguay;15.00;1
0;java8;Venezuela;15.00;1
0;java8;Null;15.00;25
0;java8;Vietnam;15.00;12
0;java8;Ireland;15.00;9
0;java8;Portugal;15.00;8
0;java8;Romania;15.00;15
0;java8;Serbia;15.00;3
0;java8;Denmark;15.00;2
0;java8;Chile;15.00;3
0;java8;Nigeria;15.00;1
0;java8;Czech Republic;15.00;1
0;java8;Nepal;15.00;5
0;java8;Philippines;15.00;9
0;java8;Sri Lanka;15.00;10
0;java8;Israel;15.00;13
0;java8;Colombia;15.00;10
0;java8;Bangladesh;15.00;10
0;java8;Indonesia;15.00;23
0;java8;Armenia;15.00;2
0;java8;Italy;15.00;13
0;java8;United Arab Emirates;15.00;3
0;java8;Morocco;15.00;3
0;java8;Puerto Rico;15.00;1
0;java8;Jordan;15.00;3
0;java8;Russian Federation;15.00;13
0;java8;New Zealand;15.00;4
0;java8;Algeria;15.00;2
0;java8;Lithuania;15.00;1
0;java8;Uzbekistan;15.00;3
0;java8;South Korea;15.00;5
0;java8;Belarus;15.00;3
0;java8;Viet Nam;15.00;10
0;java8;Kazakhstan;15.00;3
0;java8;Malaysia;15.00;4
0;java8;Asia/Pacific Region;15.00;1
0;java8;Argentina;15.00;5
0;java8;Estonia;15.00;2
0;java8;Kenya;15.00;2
0;java8;Thailand;15.00;1
0;java8;Cyprus;15.00;1
0;java8;Iran;15.00;1
0;java8;Taiwan;15.00;4
0;java8;Uganda;15.00;1
0;java8;Korea, Republic of;15.00;5
0;java8;Hong Kong;15.00;1
0;java8;Cambodia;15.00;1
0;java8;Pakistan;15.00;5
0;java8;Greece;15.00;2
0;java8;Tunisia;15.00;1
0;java8;Lebanon;15.00;4
0;java8;Moldova;15.00;1
0;java8;Saudi Arabia;15.00;1
0;java8;Panama;15.00;1
0;java8;Luxembourg;15.00;1
0;java8;Andorra;15.00;1
0;java8;Ghana;15.00;2
0;java8;Peru;15.00;1
0;java8;United States;04.50;21
0;java8;India;04.50;45
0;java8;Brazil;04.50;2
0;java8;Switzerland;04.50;1
0;java8;Hong Kong;04.50;1
0;java8;Liechtenstein;04.50;1
0;java8;Australia;04.50;2
0;java8;United Kingdom;04.50;3
0;java8;Singapore;04.50;2
0;java8;Russian Federation;04.50;1
0;java8;Russia;04.50;1
0;java8;Null;04.50;2
0;java8;France;04.50;1
0;java8;Netherlands;04.50;1
0;java8;Morocco;04.50;1
0;java8;Republic of Korea;04.50;1
0;java8;Canada;04.50;1
0;java8;Bangladesh;04.50;1
0;java8;Ireland;04.50;1
0;java8;Sweden;04.50;1
0;java8;China;04.50;3
0;java8;Poland;04.50;1
0;java8;Kazakhstan;04.50;1
0;java8;Indonesia;04.50;1
0;java8;Argentina;04.50;1
0;java8;Egypt;04.50;1
0;java8;Italy;04.50;1
0;java8;Spain;04.50;1
0;java8;India;00.00;173
0;java8;Egypt;00.00;3
0;java8;South Africa;00.00;2
0;java8;United States;00.00;41
0;java8;Poland;00.00;2
0;java8;Uzbekistan;00.00;1
0;java8;France;00.00;3
0;java8;Austria;00.00;1
0;java8;Canada;00.00;8
0;java8;Portugal;00.00;2
0;java8;Nigeria;00.00;1
0;java8;Mexico;00.00;3
0;java8;Pakistan;00.00;1
0;java8;United Kingdom;00.00;6
0;java8;Netherlands;00.00;2
0;java8;Germany;00.00;5
0;java8;Chile;00.00;1
0;java8;Argentina;00.00;1
0;java8;Belgium;00.00;1
0;java8;Brazil;00.00;6
0;java8;Vietnam;00.00;3
0;java8;Colombia;00.00;3
0;java8;Null;00.00;7
0;java8;South Korea;00.00;1
0;java8;Singapore;00.00;3
0;java8;China;00.00;2
0;java8;Bangladesh;00.00;2
0;java8;Switzerland;00.00;1
0;java8;Greece;00.00;1
0;java8;Puerto Rico;00.00;1
0;java8;Australia;00.00;1
0;java8;Ireland;00.00;1
0;java8;Russia;00.00;1
0;java8;Thailand;00.00;1
0;java8;Israel;00.00;1
0;java8;Hungary;00.00;1
0;java8;Romania;00.00;1
0;java8;Lebanon;00.00;1
0;java8;Spain;00.00;1
0;java8;Saudi Arabia;00.00;1
0;java8;Nepal;00.00;1
0;java8;Belarus;00.00;1
0;java8;Bulgaria;00.00;1
0;java15;United States;15.00;19
0;java15;India;15.00;139
0;java15;Null;15.00;3
0;java15;Sri Lanka;15.00;1
0;java15;Bolivia\r\nBolivia, Plurinational state of;15.00;1
0;java15;Viet Nam;15.00;2
0;java15;Netherlands;15.00;3
0;java15;Turkey;15.00;3
0;java15;Chile;15.00;1
0;java15;Mexico;15.00;1
0;java15;Germany;15.00;2
0;java15;Egypt;15.00;2
0;java15;Bulgaria;15.00;2
0;java15;Belarus;15.00;1
0;java15;South Africa;15.00;2
0;java15;United Arab Emirates;15.00;1
0;java15;United Kingdom;15.00;2
0;java15;Spain;15.00;2
0;java15;Czechia;15.00;1
0;java15;Brazil;15.00;1
0;java15;Bangladesh;15.00;2
0;java15;Lebanon;15.00;1
0;java15;Canada;15.00;1
0;java15;Indonesia;15.00;2
0;java15;Poland;15.00;2
0;java15;South Korea;15.00;1
0;java15;France;15.00;1
0;java15;Greece;15.00;1
0;kotlin;Germany;15.00;5
0;kotlin;Belarus;15.00;1
0;kotlin;United States;15.00;16
0;kotlin;France;15.00;1
0;kotlin;Taiwan;15.00;1
0;kotlin;Russia;15.00;8
0;kotlin;India;15.00;7
0;kotlin;Canada;15.00;3
0;kotlin;Australia;15.00;2
0;kotlin;Netherlands;15.00;2
0;kotlin;Portugal;15.00;1
0;kotlin;Spain;15.00;4
0;kotlin;Brazil;15.00;3
0;kotlin;United Kingdom;15.00;4
0;kotlin;Turkey;15.00;2
0;kotlin;Georgia;15.00;1
0;kotlin;Poland;15.00;5
0;kotlin;Vietnam;15.00;1
0;kotlin;Russian Federation;15.00;10
0;kotlin;Japan;15.00;2
0;kotlin;New Zealand;15.00;1
0;kotlin;Egypt;15.00;1
0;kotlin;China;15.00;1
0;kotlin;Norway;15.00;1
0;kotlin;Finland;15.00;1
0;kotlin;Italy;15.00;2
0;kotlin;Null;15.00;2
0;kotlin;Argentina;15.00;1
0;kotlin;Bosnia and Herzegovina;15.00;1
0;kotlin;Pakistan;15.00;1
0;kotlin;Czech Republic;15.00;1
0;kotlin;Dominican Republic;15.00;1
0;kotlin;Jordan;15.00;1
0;kotlin;Colombia;15.00;1
0;kotlin;Denmark;15.00;1
0;kotlin;South Korea;15.00;1
0;kotlin;Romania;15.00;2
0;kotlin;Lithuania;15.00;1
0;r;United States;15.00;1
0;r;Canada;15.00;1
0;r;United States;00.00;4
0;r;Canada;00.00;1
0;r;Spain;00.00;1
0;r;Turkey;00.00;1
0;r;United Kingdom;00.00;1
0;racket;United Kingdom;15.00;1
0;racket;United States;15.00;2
0;racket;Switzerland;15.00;1
0;racket;United States;04.50;1
0;rust;Sri Lanka;15.00;1
0;rust;Russia;15.00;3
0;rust;Australia;15.00;3
0;rust;Null;15.00;3
0;rust;Russian Federation;15.00;3
0;rust;Poland;15.00;2
0;rust;United States;15.00;16
0;rust;France;15.00;3
0;rust;Netherlands;15.00;3
0;rust;United Kingdom;15.00;8
0;rust;Sweden;15.00;1
0;rust;Germany;15.00;5
0;rust;China;15.00;5
0;rust;Canada;15.00;1
0;rust;Austria;15.00;1
0;rust;Vietnam;15.00;1
0;rust;Ukraine;15.00;1
0;rust;Iran;15.00;1
0;rust;Korea, Republic of;15.00;1
0;rust;Portugal;15.00;1
0;rust;Poland;04.50;1
0;rust;United States;03.00;1
0;rust;Ireland;00.00;1
0;rust;United States;00.00;4
0;rust;Sweden;00.00;1
0;swift;Germany;15.00;7
0;swift;United States;15.00;38
0;swift;China;15.00;1
0;swift;Republic of Korea;15.00;2
0;swift;Japan;15.00;1
0;swift;Georgia;15.00;1
0;swift;Latvia;15.00;1
0;swift;United Kingdom;15.00;5
0;swift;Spain;15.00;2
0;swift;Nigeria;15.00;1
0;swift;United Arab Emirates;15.00;1
0;swift;Kazakhstan;15.00;4
0;swift;Null;15.00;2
0;swift;Russia;15.00;4
0;swift;India;15.00;5
0;swift;Ukraine;15.00;2
0;swift;Egypt;15.00;2
0;swift;Canada;15.00;5
0;swift;Russian Federation;15.00;1
0;swift;Australia;15.00;2
0;swift;Serbia;15.00;1
0;swift;Ireland;15.00;1
0;swift;Italy;15.00;1
0;swift;Norway;15.00;1
0;swift;Sweden;15.00;1
0;swift;Turkey;15.00;1
0;swift;Vietnam;15.00;2
0;swift;Croatia;15.00;1
0;swift;Czechia;15.00;2
0;swift;Mexico;15.00;1
0;swift;Belarus;15.00;1
0;ada;United States;15.00;1
0;cpp14;Iran;15.00;2
0;cpp14;India;15.00;553
0;cpp14;Hungary;15.00;6
0;cpp14;China;15.00;9
0;cpp14;United States;15.00;68
0;cpp14;Canada;15.00;11
0;cpp14;Taiwan;15.00;1
0;cpp14;United Kingdom;15.00;13
0;cpp14;Russian Federation;15.00;8
0;cpp14;Germany;15.00;15
0;cpp14;Null;15.00;11
0;cpp14;Argentina;15.00;2
0;cpp14;Egypt;15.00;9
0;cpp14;Russia;15.00;5
0;cpp14;Serbia;15.00;2
0;cpp14;Bangladesh;15.00;10
0;cpp14;Netherlands;15.00;3
0;cpp14;Ukraine;15.00;3
0;cpp14;Austria;15.00;2
0;cpp14;Poland;15.00;11
0;cpp14;Turkey;15.00;2
0;cpp14;Belarus;15.00;1
0;cpp14;Italy;15.00;3
0;cpp14;France;15.00;3
0;cpp14;Norway;15.00;1
0;cpp14;Singapore;15.00;2
0;cpp14;Japan;15.00;5
0;cpp14;Switzerland;15.00;2
0;cpp14;Ireland;15.00;2
0;cpp14;Armenia;15.00;1
0;cpp14;Australia;15.00;2
0;cpp14;Latvia;15.00;1
0;cpp14;Georgia;15.00;2
0;cpp14;Brazil;15.00;2
0;cpp14;Republic of Korea;15.00;1
0;cpp14;Kazakhstan;15.00;1
0;cpp14;Vietnam;15.00;5
0;cpp14;South Korea;15.00;1
0;cpp14;Spain;15.00;1
0;cpp14;Slovenia;15.00;1
0;cpp14;Czech Republic;15.00;1
0;cpp14;Israel;15.00;1
0;cpp14;Belgium;15.00;1
0;cpp14;Viet Nam;15.00;4
0;cpp14;Indonesia;15.00;1
0;cpp14;Philippines;15.00;1
0;cpp14;Syrian Arab Republic;15.00;1
0;cpp14;Greece;15.00;1
0;cpp14;Colombia;15.00;1
0;cpp14;Hong Kong;15.00;1
0;cpp14;Korea, Republic of;15.00;1
0;cpp14;Mexico;15.00;1
0;cpp14;South Africa;15.00;1
0;cpp14;Azerbaijan;15.00;1
0;cpp14;India;04.50;2
0;cpp14;United States;04.50;1
0;cpp14;India;03.00;45
0;cpp14;United States;03.00;2
0;cpp14;Bangladesh;03.00;2
0;cpp14;United States;01.50;1
0;cpp14;India;01.50;4
0;cpp14;Monaco;00.00;1
0;cpp14;Vietnam;00.00;1
0;cpp14;India;00.00;26
0;cpp14;Viet Nam;00.00;1
0;cpp14;Switzerland;00.00;1
0;cpp14;Bangladesh;00.00;2
0;cpp14;Japan;00.00;1
0;cpp14;United States;00.00;3
0;cpp14;Spain;00.00;2
0;cpp14;Egypt;00.00;1
0;cpp14;Oman;00.00;1
0;cpp14;Israel;00.00;1
0;cpp14;Indonesia;00.00;1
0;cpp14;Taiwan;00.00;1
0;cpp20;India;15.00;80
0;cpp20;Poland;15.00;1
0;cpp20;United States;15.00;3
0;cpp20;Indonesia;15.00;1
0;cpp20;Viet Nam;15.00;2
0;cpp20;China;15.00;1
0;cpp20;Null;15.00;2
0;cpp20;Germany;15.00;2
0;cpp20;Vietnam;15.00;1
0;cpp20;Spain;15.00;2
0;cpp20;Jordan;15.00;1
0;cpp20;Nepal;15.00;1
0;cpp20;Morocco;15.00;1
0;cpp20;Bangladesh;15.00;1
0;cpp20;Egypt;15.00;1
0;elixir;Bolivia;15.00;1
0;elixir;United States;15.00;2
0;elixir;United States;04.50;2
0;pypy;United States;15.00;23
0;pypy;India;15.00;37
0;pypy;Morocco;15.00;1
0;pypy;France;15.00;1
0;pypy;Mexico;15.00;1
0;pypy;United Kingdom;15.00;3
0;pypy;Hungary;15.00;2
0;pypy;Israel;15.00;2
0;pypy;Vietnam;15.00;2
0;pypy;Canada;15.00;2
0;pypy;Taiwan;15.00;1
0;pypy;Iran;15.00;1
0;pypy;Bangladesh;15.00;3
0;pypy;Romania;15.00;1
0;pypy;Portugal;15.00;1
0;pypy;Netherlands;15.00;1
0;pypy;Italy;15.00;1
0;pypy;Australia;15.00;2
0;pypy;United Arab Emirates;15.00;1
0;pypy;Philippines;15.00;1
0;pypy;India;04.50;1
0;pypy;India;03.00;3
0;pypy;Switzerland;03.00;1
0;pypy;India;00.00;8
0;pypy3;Bulgaria;15.00;1
0;pypy3;India;15.00;49
0;pypy3;Russia;15.00;2
0;pypy3;United States;15.00;23
0;pypy3;Malaysia;15.00;1
0;pypy3;Philippines;15.00;1
0;pypy3;Ukraine;15.00;1
0;pypy3;Canada;15.00;3
0;pypy3;Taiwan;15.00;2
0;pypy3;Australia;15.00;3
0;pypy3;Brazil;15.00;1
0;pypy3;Finland;15.00;1
0;pypy3;France;15.00;1
0;pypy3;United Kingdom;15.00;3
0;pypy3;Germany;15.00;1
0;pypy3;Japan;15.00;2
0;pypy3;Russian Federation;15.00;2
0;pypy3;South Korea;15.00;1
0;pypy3;Colombia;15.00;1
0;pypy3;Nigeria;15.00;1
0;julia;United States;15.00;1
0;julia;Japan;15.00;1
0;julia;United Kingdom;15.00;1
0;julia;United States;06.00;1
10;c;Canada;05.00;17
10;c;India;05.00;1917
10;c;Korea, Republic of;05.00;2
10;c;United States;05.00;67
10;c;Bangladesh;05.00;22
